Log Values
Reading , Values
22/06/2019 11:59:01,29.53°C
22/06/2019 12:19:01,30.592°C
22/06/2019 12:39:01,30.342°C
22/06/2019 12:59:01,31.903°C
22/06/2019 13:19:01,31.965°C
22/06/2019 13:39:01,32.34°C
22/06/2019 13:59:01,28.968°C
22/06/2019 14:19:01,26.906°C
22/06/2019 14:39:01,27.031°C
22/06/2019 14:59:01,27.406°C
22/06/2019 15:19:01,25.281°C
22/06/2019 15:39:01,25.281°C
22/06/2019 15:59:01,25.094°C
22/06/2019 16:19:01,24.844°C
22/06/2019 16:39:01,23.968°C
22/06/2019 16:59:01,24.469°C
22/06/2019 17:19:01,22.53°C
22/06/2019 17:39:01,21.404°C
22/06/2019 17:59:01,19.778°C
22/06/2019 18:19:01,18.213°C
22/06/2019 18:39:01,17.462°C
22/06/2019 18:59:01,17.149°C
22/06/2019 19:19:01,17.149°C
22/06/2019 19:39:01,17.212°C
22/06/2019 19:59:01,16.899°C
22/06/2019 20:19:01,16.586°C
22/06/2019 20:39:01,16.21°C
22/06/2019 20:59:01,15.333°C
22/06/2019 21:19:01,14.394°C
22/06/2019 21:39:01,13.956°C
22/06/2019 21:59:01,13.893°C
22/06/2019 22:19:01,13.83°C
22/06/2019 22:39:01,13.517°C
22/06/2019 22:59:01,13.83°C
22/06/2019 23:19:01,14.143°C
22/06/2019 23:39:01,14.394°C
22/06/2019 23:59:01,13.58°C
23/06/2019 00:19:01,13.204°C
23/06/2019 00:39:01,12.64°C
23/06/2019 00:59:01,12.452°C
23/06/2019 01:19:01,12.389°C
23/06/2019 01:39:01,12.953°C
23/06/2019 01:59:01,13.016°C
23/06/2019 02:19:01,12.828°C
23/06/2019 02:39:01,12.891°C
23/06/2019 02:59:01,12.703°C
23/06/2019 03:19:01,12.264°C
23/06/2019 03:39:01,11.763°C
23/06/2019 03:59:01,11.763°C
23/06/2019 04:19:01,11.449°C
23/06/2019 04:39:01,11.324°C
23/06/2019 04:59:01,11.073°C
23/06/2019 05:19:01,10.885°C
23/06/2019 05:39:01,10.823°C
23/06/2019 05:59:01,10.823°C
23/06/2019 06:19:01,10.948°C
23/06/2019 06:39:01,11.011°C
23/06/2019 06:59:01,10.885°C
23/06/2019 07:19:01,10.76°C
23/06/2019 07:39:01,11.199°C
23/06/2019 07:59:01,11.637°C
23/06/2019 08:19:01,12.577°C
23/06/2019 08:39:01,14.206°C
23/06/2019 08:59:01,16.461°C
23/06/2019 09:19:01,19.966°C
23/06/2019 09:39:01,22.155°C
23/06/2019 09:59:01,22.906°C
23/06/2019 10:19:01,25.406°C
23/06/2019 10:39:01,27.656°C
23/06/2019 10:59:01,29.842°C
23/06/2019 11:19:01,29.592°C
23/06/2019 11:39:01,29.905°C
23/06/2019 11:59:01,30.779°C
23/06/2019 12:19:01,31.153°C
23/06/2019 12:39:01,31.59°C
23/06/2019 12:59:01,32.027°C
23/06/2019 13:19:01,33.65°C
23/06/2019 13:39:01,34.337°C
23/06/2019 13:59:01,29.405°C
23/06/2019 14:19:01,27.156°C
23/06/2019 14:39:01,27.906°C
23/06/2019 14:59:01,29.842°C
23/06/2019 15:19:01,26.344°C
23/06/2019 15:39:01,25.469°C
23/06/2019 15:59:01,26.156°C
23/06/2019 16:19:01,26.406°C
23/06/2019 16:39:01,25.156°C
23/06/2019 16:59:01,25.844°C
23/06/2019 17:19:01,24.531°C
23/06/2019 17:39:01,23.843°C
23/06/2019 17:59:01,22.218°C
23/06/2019 18:19:01,18.964°C
23/06/2019 18:39:01,17.713°C
23/06/2019 18:59:01,16.774°C
23/06/2019 19:19:01,15.521°C
23/06/2019 19:39:01,14.77°C
23/06/2019 19:59:01,14.269°C
23/06/2019 20:19:01,13.893°C
23/06/2019 20:39:01,13.83°C
23/06/2019 20:59:01,14.018°C
23/06/2019 21:19:01,13.642°C
23/06/2019 21:39:01,13.454°C
23/06/2019 21:59:01,13.329°C
23/06/2019 22:19:01,13.016°C
23/06/2019 22:39:01,12.828°C
23/06/2019 22:59:01,12.703°C
23/06/2019 23:19:01,12.64°C
23/06/2019 23:39:01,12.577°C
23/06/2019 23:59:01,12.327°C
24/06/2019 00:19:01,12.201°C
24/06/2019 00:39:01,12.076°C
24/06/2019 00:59:01,12.139°C
24/06/2019 01:19:01,12.139°C
24/06/2019 01:39:01,12.013°C
24/06/2019 01:59:01,11.825°C
24/06/2019 02:19:01,12.201°C
24/06/2019 02:39:01,12.765°C
24/06/2019 02:59:01,12.452°C
24/06/2019 03:19:01,11.763°C
24/06/2019 03:39:01,11.825°C
24/06/2019 03:59:01,11.387°C
24/06/2019 04:19:01,10.823°C
24/06/2019 04:39:01,10.823°C
24/06/2019 04:59:01,10.196°C
24/06/2019 05:19:01,9.882°C
24/06/2019 05:39:01,9.569°C
24/06/2019 05:59:01,9.381°C
24/06/2019 06:19:01,9.067°C
24/06/2019 06:39:01,8.816°C
24/06/2019 06:59:01,8.879°C
24/06/2019 07:19:01,8.942°C
24/06/2019 07:39:01,9.067°C
24/06/2019 07:59:01,9.381°C
24/06/2019 08:19:01,10.509°C
24/06/2019 08:39:01,12.64°C
24/06/2019 08:59:01,15.459°C
24/06/2019 09:19:01,19.34°C
24/06/2019 09:39:01,21.717°C
24/06/2019 09:59:01,22.843°C
24/06/2019 10:19:01,24.719°C
24/06/2019 10:39:01,27.656°C
24/06/2019 10:59:01,28.593°C
24/06/2019 11:19:01,29.967°C
24/06/2019 11:39:01,30.716°C
24/06/2019 11:59:01,32.09°C
24/06/2019 12:19:01,32.839°C
24/06/2019 12:39:01,33.276°C
24/06/2019 12:59:01,33.213°C
24/06/2019 13:19:01,34.961°C
24/06/2019 13:39:01,34.836°C
24/06/2019 13:59:01,29.655°C
24/06/2019 14:19:01,27.156°C
24/06/2019 14:39:01,28.031°C
24/06/2019 14:59:01,29.905°C
24/06/2019 15:19:01,26.656°C
24/06/2019 15:39:01,25.969°C
24/06/2019 15:59:01,26.219°C
24/06/2019 16:19:01,26.406°C
24/06/2019 16:39:01,25.094°C
24/06/2019 16:59:01,24.781°C
24/06/2019 17:19:01,22.843°C
24/06/2019 17:39:01,21.905°C
24/06/2019 17:59:01,20.591°C
24/06/2019 18:19:01,18.464°C
24/06/2019 18:39:01,17.713°C
24/06/2019 18:59:01,17.462°C
24/06/2019 19:19:01,17.149°C
24/06/2019 19:39:01,16.961°C
24/06/2019 19:59:01,16.836°C
24/06/2019 20:19:01,16.711°C
24/06/2019 20:39:01,16.335°C
24/06/2019 20:59:01,14.707°C
24/06/2019 21:19:01,14.519°C
24/06/2019 21:39:01,15.02°C
24/06/2019 21:59:01,14.707°C
24/06/2019 22:19:01,15.271°C
24/06/2019 22:39:01,15.521°C
24/06/2019 22:59:01,15.396°C
24/06/2019 23:19:01,15.083°C
24/06/2019 23:39:01,15.396°C
24/06/2019 23:59:01,15.709°C
25/06/2019 00:19:01,15.709°C
25/06/2019 00:39:01,15.459°C
25/06/2019 00:59:01,15.647°C
25/06/2019 01:19:01,15.772°C
25/06/2019 01:39:01,15.96°C
25/06/2019 01:59:01,15.647°C
25/06/2019 02:19:01,15.584°C
25/06/2019 02:39:01,15.709°C
25/06/2019 02:59:01,15.897°C
25/06/2019 03:19:01,16.085°C
25/06/2019 03:39:01,15.897°C
25/06/2019 03:59:01,15.396°C
25/06/2019 04:19:01,15.459°C
25/06/2019 04:39:01,15.647°C
25/06/2019 04:59:01,15.271°C
25/06/2019 05:19:01,14.707°C
25/06/2019 05:39:01,14.77°C
25/06/2019 05:59:01,15.083°C
25/06/2019 06:19:01,15.521°C
25/06/2019 06:39:01,15.96°C
25/06/2019 06:59:01,15.834°C
25/06/2019 07:19:01,16.022°C
25/06/2019 07:39:01,16.335°C
25/06/2019 07:59:01,16.523°C
25/06/2019 08:19:01,17.087°C
25/06/2019 08:39:01,19.215°C
25/06/2019 08:59:01,21.217°C
25/06/2019 09:19:01,23.531°C
25/06/2019 09:39:01,25.031°C
25/06/2019 09:59:01,25.281°C
25/06/2019 10:19:01,26.219°C
25/06/2019 10:39:01,27.219°C
25/06/2019 10:59:01,28.281°C
25/06/2019 11:19:01,28.281°C
25/06/2019 11:39:01,30.217°C
25/06/2019 11:59:01,29.78°C
25/06/2019 12:19:01,30.467°C
25/06/2019 12:39:01,30.716°C
25/06/2019 12:59:01,31.091°C
25/06/2019 13:19:01,31.59°C
25/06/2019 13:39:01,31.153°C
25/06/2019 13:59:01,28.031°C
25/06/2019 14:19:01,26.656°C
25/06/2019 14:39:01,26.844°C
25/06/2019 14:59:01,27.531°C
25/06/2019 15:19:01,25.594°C
25/06/2019 15:39:01,25.406°C
25/06/2019 15:59:01,25.844°C
25/06/2019 16:19:01,25.969°C
25/06/2019 16:39:01,24.406°C
25/06/2019 16:59:01,24.781°C
25/06/2019 17:19:01,23.656°C
25/06/2019 17:39:01,22.78°C
25/06/2019 17:59:01,21.092°C
25/06/2019 18:19:01,19.465°C
25/06/2019 18:39:01,18.401°C
25/06/2019 18:59:01,17.525°C
25/06/2019 19:19:01,17.587°C
25/06/2019 19:39:01,17.525°C
25/06/2019 19:59:01,17.4°C
25/06/2019 20:19:01,17.149°C
25/06/2019 20:39:01,17.024°C
25/06/2019 20:59:01,16.899°C
25/06/2019 21:19:01,16.648°C
25/06/2019 21:39:01,16.21°C
25/06/2019 21:59:01,14.958°C
25/06/2019 22:19:01,14.269°C
25/06/2019 22:39:01,13.893°C
25/06/2019 22:59:01,13.58°C
25/06/2019 23:19:01,13.392°C
25/06/2019 23:39:01,13.141°C
25/06/2019 23:59:01,13.141°C
26/06/2019 00:19:01,13.266°C
26/06/2019 00:39:01,13.078°C
26/06/2019 00:59:01,12.953°C
26/06/2019 01:19:01,12.765°C
26/06/2019 01:39:01,12.765°C
26/06/2019 01:59:01,13.58°C
26/06/2019 02:19:01,13.956°C
26/06/2019 02:39:01,13.956°C
26/06/2019 02:59:01,13.705°C
26/06/2019 03:19:01,13.454°C
26/06/2019 03:39:01,13.705°C
26/06/2019 03:59:01,14.081°C
26/06/2019 04:19:01,14.143°C
26/06/2019 04:39:01,14.206°C
26/06/2019 04:59:01,14.018°C
26/06/2019 05:19:01,13.956°C
26/06/2019 05:39:01,14.018°C
26/06/2019 05:59:01,14.143°C
26/06/2019 06:19:01,14.519°C
26/06/2019 06:39:01,14.895°C
26/06/2019 06:59:01,15.083°C
26/06/2019 07:19:01,14.832°C
26/06/2019 07:39:01,14.895°C
26/06/2019 07:59:01,15.396°C
26/06/2019 08:19:01,15.834°C
26/06/2019 08:39:01,16.21°C
26/06/2019 08:59:01,17.838°C
26/06/2019 09:19:01,22.906°C
26/06/2019 09:39:01,25.344°C
26/06/2019 09:59:01,26.719°C
26/06/2019 10:19:01,27.531°C
26/06/2019 10:39:01,27.656°C
26/06/2019 10:59:01,30.342°C
26/06/2019 11:19:01,31.091°C
26/06/2019 11:39:01,29.03°C
26/06/2019 11:59:01,30.904°C
26/06/2019 12:19:01,28.218°C
26/06/2019 12:39:01,25.906°C
26/06/2019 12:59:01,25.031°C
26/06/2019 13:19:01,24.969°C
26/06/2019 13:39:01,24.406°C
26/06/2019 13:59:01,24.281°C
26/06/2019 14:19:01,24.094°C
26/06/2019 14:39:01,26.344°C
26/06/2019 14:59:01,27.593°C
26/06/2019 15:19:01,25.406°C
26/06/2019 15:39:01,24.469°C
26/06/2019 15:59:01,24.781°C
26/06/2019 16:19:01,24.719°C
26/06/2019 16:39:01,25.344°C
26/06/2019 16:59:01,26.719°C
26/06/2019 17:19:01,24.656°C
26/06/2019 17:39:01,22.468°C
26/06/2019 17:59:01,20.654°C
26/06/2019 18:19:01,19.653°C
26/06/2019 18:39:01,18.964°C
26/06/2019 18:59:01,18.714°C
26/06/2019 19:19:01,18.276°C
26/06/2019 19:39:01,17.9°C
26/06/2019 19:59:01,17.587°C
26/06/2019 20:19:01,17.337°C
26/06/2019 20:39:01,17.274°C
26/06/2019 20:59:01,16.836°C
26/06/2019 21:19:01,16.836°C
26/06/2019 21:39:01,16.523°C
26/06/2019 21:59:01,16.398°C
26/06/2019 22:19:01,16.648°C
26/06/2019 22:39:01,16.711°C
26/06/2019 22:59:01,16.523°C
26/06/2019 23:19:01,16.147°C
26/06/2019 23:39:01,15.521°C
26/06/2019 23:59:01,15.146°C
27/06/2019 00:19:01,14.519°C
27/06/2019 00:39:01,13.893°C
27/06/2019 00:59:01,13.83°C
27/06/2019 01:19:01,13.58°C
27/06/2019 01:39:01,13.392°C
27/06/2019 01:59:01,13.078°C
27/06/2019 02:19:01,13.392°C
27/06/2019 02:39:01,13.392°C
27/06/2019 02:59:01,13.893°C
27/06/2019 03:19:01,15.584°C
27/06/2019 03:39:01,16.335°C
27/06/2019 03:59:01,16.398°C
27/06/2019 04:19:01,16.461°C
27/06/2019 04:39:01,16.648°C
27/06/2019 04:59:01,16.648°C
27/06/2019 05:19:01,16.586°C
27/06/2019 05:39:01,16.523°C
27/06/2019 05:59:01,16.022°C
27/06/2019 06:19:01,15.96°C
27/06/2019 06:39:01,15.208°C
27/06/2019 06:59:01,14.394°C
27/06/2019 07:19:01,14.958°C
27/06/2019 07:39:01,16.335°C
27/06/2019 07:59:01,17.212°C
27/06/2019 08:19:01,17.963°C
27/06/2019 08:39:01,18.401°C
27/06/2019 08:59:01,19.402°C
27/06/2019 09:19:01,21.717°C
27/06/2019 09:39:01,25.094°C
27/06/2019 09:59:01,25.781°C
27/06/2019 10:19:01,26.281°C
27/06/2019 10:39:01,27.656°C
27/06/2019 10:59:01,28.281°C
27/06/2019 11:19:01,28.468°C
27/06/2019 11:39:01,29.093°C
27/06/2019 11:59:01,30.779°C
27/06/2019 12:19:01,29.842°C
27/06/2019 12:39:01,27.968°C
27/06/2019 12:59:01,29.655°C
27/06/2019 13:19:01,28.655°C
27/06/2019 13:39:01,28.343°C
27/06/2019 13:59:01,28.281°C
27/06/2019 14:19:01,27.593°C
27/06/2019 14:39:01,26.531°C
27/06/2019 14:59:01,28.343°C
27/06/2019 15:19:01,26.094°C
27/06/2019 15:39:01,24.531°C
27/06/2019 15:59:01,25.031°C
27/06/2019 16:19:01,26.906°C
27/06/2019 16:39:01,24.281°C
27/06/2019 16:59:01,23.093°C
27/06/2019 17:19:01,23.031°C
27/06/2019 17:39:01,22.28°C
27/06/2019 17:59:01,20.341°C
27/06/2019 18:19:01,18.777°C
27/06/2019 18:39:01,18.401°C
27/06/2019 18:59:01,18.151°C
27/06/2019 19:19:01,16.961°C
27/06/2019 19:39:01,16.147°C
27/06/2019 19:59:01,16.335°C
27/06/2019 20:19:01,17.149°C
27/06/2019 20:39:01,16.899°C
27/06/2019 20:59:01,16.147°C
27/06/2019 21:19:01,15.083°C
27/06/2019 21:39:01,14.394°C
27/06/2019 21:59:01,13.83°C
27/06/2019 22:19:01,13.454°C
27/06/2019 22:39:01,13.454°C
27/06/2019 22:59:01,13.204°C
27/06/2019 23:19:01,13.705°C
27/06/2019 23:39:01,13.454°C
27/06/2019 23:59:01,13.016°C
28/06/2019 00:19:01,13.266°C
28/06/2019 00:39:01,13.83°C
28/06/2019 00:59:01,14.645°C
28/06/2019 01:19:01,15.459°C
28/06/2019 01:39:01,16.022°C
28/06/2019 01:59:01,16.085°C
28/06/2019 02:19:01,15.897°C
28/06/2019 02:39:01,15.897°C
28/06/2019 02:59:01,15.396°C
28/06/2019 03:19:01,15.146°C
28/06/2019 03:39:01,15.521°C
28/06/2019 03:59:01,15.709°C
28/06/2019 04:19:01,16.273°C
28/06/2019 04:39:01,18.026°C
28/06/2019 04:59:01,18.339°C
28/06/2019 05:19:01,18.339°C
28/06/2019 05:39:01,18.401°C
28/06/2019 05:59:01,18.276°C
28/06/2019 06:19:01,18.276°C
28/06/2019 06:39:01,18.151°C
28/06/2019 06:59:01,18.276°C
28/06/2019 07:19:01,18.339°C
28/06/2019 07:39:01,18.276°C
28/06/2019 07:59:01,18.213°C
28/06/2019 08:19:01,18.526°C
28/06/2019 08:39:01,20.028°C
28/06/2019 08:59:01,23.031°C
28/06/2019 09:19:01,26.219°C
28/06/2019 09:39:01,27.781°C
28/06/2019 09:59:01,28.655°C
28/06/2019 10:19:01,29.405°C
28/06/2019 10:39:01,31.341°C
28/06/2019 10:59:01,32.589°C
28/06/2019 11:19:01,33.213°C
28/06/2019 11:39:01,31.403°C
28/06/2019 11:59:01,29.53°C
28/06/2019 12:19:01,30.904°C
28/06/2019 12:39:01,33.026°C
28/06/2019 12:59:01,34.087°C
28/06/2019 13:19:01,32.277°C
28/06/2019 13:39:01,34.524°C
28/06/2019 13:59:01,31.715°C
28/06/2019 14:19:01,29.343°C
28/06/2019 14:39:01,29.343°C
28/06/2019 14:59:01,29.03°C
28/06/2019 15:19:01,27.906°C
28/06/2019 15:39:01,26.781°C
28/06/2019 15:59:01,27.344°C
28/06/2019 16:19:01,28.156°C
28/06/2019 16:39:01,26.969°C
28/06/2019 16:59:01,27.906°C
28/06/2019 17:19:01,26.281°C
28/06/2019 17:39:01,27.031°C
28/06/2019 17:59:01,22.78°C
28/06/2019 18:19:01,21.029°C
28/06/2019 18:39:01,20.654°C
28/06/2019 18:59:01,20.466°C
28/06/2019 19:19:01,20.466°C
28/06/2019 19:39:01,20.404°C
28/06/2019 19:59:01,20.341°C
28/06/2019 20:19:01,20.341°C
28/06/2019 20:39:01,20.216°C
28/06/2019 20:59:01,20.091°C
28/06/2019 21:19:01,20.028°C
28/06/2019 21:39:01,19.778°C
28/06/2019 21:59:01,19.778°C
28/06/2019 22:19:01,19.903°C
28/06/2019 22:39:01,19.84°C
28/06/2019 22:59:01,19.778°C
28/06/2019 23:19:01,19.715°C
28/06/2019 23:39:01,19.528°C
28/06/2019 23:59:01,19.402°C
29/06/2019 00:19:01,19.402°C
29/06/2019 00:39:01,19.277°C
29/06/2019 00:59:01,19.277°C
29/06/2019 01:19:01,19.215°C
29/06/2019 01:39:01,19.09°C
29/06/2019 01:59:01,19.027°C
29/06/2019 02:19:01,18.839°C
29/06/2019 02:39:01,18.839°C
29/06/2019 02:59:01,18.902°C
29/06/2019 03:19:01,18.839°C
29/06/2019 03:39:01,18.526°C
29/06/2019 03:59:01,18.276°C
29/06/2019 04:19:01,18.088°C
29/06/2019 04:39:01,18.088°C
29/06/2019 04:59:01,18.276°C
29/06/2019 05:19:01,18.401°C
29/06/2019 05:39:01,18.526°C
29/06/2019 05:59:01,18.526°C
29/06/2019 06:19:01,18.464°C
29/06/2019 06:39:01,18.339°C
29/06/2019 06:59:01,18.464°C
29/06/2019 07:19:01,18.651°C
29/06/2019 07:39:01,18.839°C
29/06/2019 07:59:01,18.777°C
29/06/2019 08:19:01,18.839°C
29/06/2019 08:39:01,19.152°C
29/06/2019 08:59:01,19.966°C
29/06/2019 09:19:01,20.404°C
29/06/2019 09:39:01,23.281°C
29/06/2019 09:59:01,24.656°C
29/06/2019 10:19:01,25.656°C
29/06/2019 10:39:01,23.531°C
29/06/2019 10:59:01,25.156°C
29/06/2019 11:19:01,27.219°C
29/06/2019 11:39:01,26.906°C
29/06/2019 11:59:01,28.281°C
29/06/2019 12:19:01,29.03°C
29/06/2019 12:39:01,27.781°C
29/06/2019 12:59:01,29.343°C
29/06/2019 13:19:01,31.091°C
29/06/2019 13:39:01,30.279°C
29/06/2019 13:59:01,26.969°C
29/06/2019 14:19:01,25.469°C
29/06/2019 14:39:01,24.469°C
29/06/2019 14:59:01,25.906°C
29/06/2019 15:19:01,25.406°C
29/06/2019 15:39:01,24.844°C
29/06/2019 15:59:01,24.656°C
29/06/2019 16:19:01,25.406°C
29/06/2019 16:39:01,23.531°C
29/06/2019 16:59:01,21.467°C
29/06/2019 17:19:01,20.591°C
29/06/2019 17:39:01,21.592°C
29/06/2019 17:59:01,20.529°C
29/06/2019 18:19:01,19.84°C
29/06/2019 18:39:01,19.277°C
29/06/2019 18:59:01,19.215°C
29/06/2019 19:19:01,18.964°C
29/06/2019 19:39:01,18.276°C
29/06/2019 19:59:01,18.339°C
29/06/2019 20:19:01,18.213°C
29/06/2019 20:39:01,17.9°C
29/06/2019 20:59:01,17.775°C
29/06/2019 21:19:01,17.087°C
29/06/2019 21:39:01,16.398°C
29/06/2019 21:59:01,16.21°C
29/06/2019 22:19:01,16.085°C
29/06/2019 22:39:01,16.21°C
29/06/2019 22:59:01,16.335°C
29/06/2019 23:19:01,16.461°C
29/06/2019 23:39:01,16.335°C
29/06/2019 23:59:01,16.022°C
30/06/2019 00:19:01,16.21°C
30/06/2019 00:39:01,15.96°C
30/06/2019 00:59:01,15.521°C
30/06/2019 01:19:01,15.146°C
30/06/2019 01:39:01,14.958°C
30/06/2019 01:59:01,15.083°C
30/06/2019 02:19:01,15.083°C
30/06/2019 02:39:01,15.208°C
30/06/2019 02:59:01,15.271°C
30/06/2019 03:19:01,15.208°C
30/06/2019 03:39:01,15.146°C
30/06/2019 03:59:01,15.146°C
30/06/2019 04:19:01,15.208°C
30/06/2019 04:39:01,15.02°C
30/06/2019 04:59:01,14.707°C
30/06/2019 05:19:01,14.269°C
30/06/2019 05:39:01,14.018°C
30/06/2019 05:59:01,13.768°C
30/06/2019 06:19:01,13.642°C
30/06/2019 06:39:01,13.392°C
30/06/2019 06:59:01,13.329°C
30/06/2019 07:19:01,13.204°C
30/06/2019 07:39:01,13.078°C
30/06/2019 07:59:01,13.204°C
30/06/2019 08:19:01,13.956°C
30/06/2019 08:39:01,15.521°C
30/06/2019 08:59:01,18.151°C
30/06/2019 09:19:01,21.655°C
30/06/2019 09:39:01,24.344°C
30/06/2019 09:59:01,25.469°C
30/06/2019 10:19:01,26.781°C
30/06/2019 10:39:01,27.094°C
30/06/2019 10:59:01,28.718°C
30/06/2019 11:19:01,28.78°C
30/06/2019 11:39:01,29.78°C
30/06/2019 11:59:01,29.842°C
30/06/2019 12:19:01,30.716°C
30/06/2019 12:39:01,30.279°C
30/06/2019 12:59:01,31.84°C
30/06/2019 13:19:01,31.965°C
30/06/2019 13:39:01,31.778°C
30/06/2019 13:59:01,27.843°C
30/06/2019 14:19:01,25.969°C
30/06/2019 14:39:01,26.344°C
30/06/2019 14:59:01,28.78°C
30/06/2019 15:19:01,25.219°C
30/06/2019 15:39:01,24.656°C
30/06/2019 15:59:01,24.531°C
30/06/2019 16:19:01,25.219°C
30/06/2019 16:39:01,23.968°C
30/06/2019 16:59:01,24.281°C
30/06/2019 17:19:01,22.655°C
30/06/2019 17:39:01,22.218°C
30/06/2019 17:59:01,20.841°C
30/06/2019 18:19:01,18.276°C
30/06/2019 18:39:01,16.774°C
30/06/2019 18:59:01,16.022°C
30/06/2019 19:19:01,15.396°C
30/06/2019 19:39:01,14.707°C
30/06/2019 19:59:01,14.018°C
30/06/2019 20:19:01,13.642°C
30/06/2019 20:39:01,13.517°C
30/06/2019 20:59:01,14.331°C
30/06/2019 21:19:01,15.146°C
30/06/2019 21:39:01,14.457°C
30/06/2019 21:59:01,13.266°C
30/06/2019 22:19:01,12.389°C
30/06/2019 22:39:01,12.139°C
30/06/2019 22:59:01,12.013°C
30/06/2019 23:19:01,11.951°C
30/06/2019 23:39:01,11.763°C
30/06/2019 23:59:01,11.763°C
01/07/2019 00:19:01,11.763°C
01/07/2019 00:39:01,11.951°C
01/07/2019 00:59:01,11.825°C
01/07/2019 01:19:01,11.888°C
01/07/2019 01:39:01,11.951°C
01/07/2019 01:59:01,11.888°C
01/07/2019 02:19:01,11.951°C
01/07/2019 02:39:01,12.201°C
01/07/2019 02:59:01,12.076°C
01/07/2019 03:19:01,12.201°C
01/07/2019 03:39:01,13.016°C
01/07/2019 03:59:01,13.768°C
01/07/2019 04:19:01,14.206°C
01/07/2019 04:39:01,14.457°C
01/07/2019 04:59:01,15.083°C
01/07/2019 05:19:01,15.396°C
01/07/2019 05:39:01,15.709°C
01/07/2019 05:59:01,16.335°C
01/07/2019 06:19:01,16.836°C
01/07/2019 06:39:01,16.711°C
01/07/2019 06:59:01,16.774°C
01/07/2019 07:19:01,17.212°C
01/07/2019 07:39:01,17.337°C
01/07/2019 07:59:01,17.525°C
01/07/2019 08:19:01,17.525°C
01/07/2019 08:39:01,18.651°C
01/07/2019 08:59:01,21.342°C
01/07/2019 09:19:01,23.531°C
01/07/2019 09:39:01,23.406°C
01/07/2019 09:59:01,24.656°C
01/07/2019 10:19:01,25.844°C
01/07/2019 10:39:01,26.281°C
01/07/2019 10:59:01,28.218°C
01/07/2019 11:19:01,28.655°C
01/07/2019 11:39:01,29.967°C
01/07/2019 11:59:01,29.343°C
01/07/2019 12:19:01,29.842°C
01/07/2019 12:39:01,29.78°C
01/07/2019 12:59:01,29.28°C
01/07/2019 13:19:01,28.655°C
01/07/2019 13:39:01,29.842°C
01/07/2019 13:59:01,27.531°C
01/07/2019 14:19:01,25.844°C
01/07/2019 14:39:01,26.281°C
01/07/2019 14:59:01,26.094°C
01/07/2019 15:19:01,23.718°C
01/07/2019 15:39:01,22.655°C
01/07/2019 15:59:01,21.092°C
01/07/2019 16:19:01,19.903°C
01/07/2019 16:39:01,19.152°C
01/07/2019 16:59:01,18.777°C
01/07/2019 17:19:01,19.465°C
01/07/2019 17:39:01,21.404°C
01/07/2019 17:59:01,21.279°C
01/07/2019 18:19:01,19.027°C
01/07/2019 18:39:01,17.9°C
01/07/2019 18:59:01,17.462°C
01/07/2019 19:19:01,17.274°C
01/07/2019 19:39:01,17.149°C
01/07/2019 19:59:01,17.087°C
01/07/2019 20:19:01,17.149°C
01/07/2019 20:39:01,17.212°C
01/07/2019 20:59:01,17.024°C
01/07/2019 21:19:01,16.774°C
01/07/2019 21:39:01,17.024°C
01/07/2019 21:59:01,17.337°C
01/07/2019 22:19:01,17.212°C
01/07/2019 22:39:01,17.274°C
01/07/2019 22:59:01,17.274°C
01/07/2019 23:19:01,16.961°C
01/07/2019 23:39:01,17.462°C
01/07/2019 23:59:01,17.713°C
02/07/2019 00:19:01,17.587°C
02/07/2019 00:39:01,17.212°C
02/07/2019 00:59:01,17.024°C
02/07/2019 01:19:01,17.337°C
02/07/2019 01:39:01,17.525°C
02/07/2019 01:59:01,17.525°C
02/07/2019 02:19:01,17.4°C
02/07/2019 02:39:01,17.4°C
02/07/2019 02:59:01,17.337°C
02/07/2019 03:19:01,17.274°C
02/07/2019 03:39:01,17.212°C
02/07/2019 03:59:01,17.212°C
02/07/2019 04:19:01,17.212°C
02/07/2019 04:39:01,17.149°C
02/07/2019 04:59:01,17.149°C
02/07/2019 05:19:01,17.024°C
02/07/2019 05:39:01,16.899°C
02/07/2019 05:59:01,16.586°C
02/07/2019 06:19:01,16.586°C
02/07/2019 06:39:01,16.461°C
02/07/2019 06:59:01,16.586°C
02/07/2019 07:19:01,16.711°C
02/07/2019 07:39:01,16.899°C
02/07/2019 07:59:01,17.149°C
02/07/2019 08:19:01,17.713°C
02/07/2019 08:39:01,17.838°C
02/07/2019 08:59:01,18.464°C
02/07/2019 09:19:01,18.714°C
02/07/2019 09:39:01,19.152°C
02/07/2019 09:59:01,19.027°C
02/07/2019 10:19:01,19.402°C
02/07/2019 10:39:01,19.966°C
02/07/2019 10:59:01,20.529°C
02/07/2019 11:19:01,20.341°C
02/07/2019 11:39:01,20.529°C
02/07/2019 11:59:01,21.092°C
02/07/2019 12:19:01,23.968°C
02/07/2019 12:39:01,27.094°C
02/07/2019 12:59:01,29.717°C
02/07/2019 13:19:01,29.405°C
02/07/2019 13:39:01,31.84°C
02/07/2019 13:59:01,30.404°C
02/07/2019 14:19:01,27.031°C
02/07/2019 14:39:01,25.656°C
02/07/2019 14:59:01,27.843°C
02/07/2019 15:19:01,25.344°C
02/07/2019 15:39:01,24.844°C
02/07/2019 15:59:01,24.906°C
02/07/2019 16:19:01,23.781°C
02/07/2019 16:39:01,24.719°C
02/07/2019 16:59:01,23.906°C
